"ReportPath","GeneratedAtUtc","MetricsFile","EventCount","UniqueHosts","TotalPorts","PortsPerMinute","AvgPortsPerBatch","BatchIntervalP95","UiCloneP95","StreamDispatchP95","DiffDurationP95"
"C:\Users\Werem\AppData\Local\Temp\4b7359b3-5841-4a1b-a8ae-db37d547e99f\PortBatchReady-existing.json","1/2/2026 6:29:00 PM","C:\Users\Werem\AppData\Local\Temp\4b7359b3-5841-4a1b-a8ae-db37d547e99f\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4b7359b3-5841-4a1b-a8ae-db37d547e99f\PortBatchReady.json","1/2/2026 6:29:00 PM","C:\Users\Werem\AppData\Local\Temp\4b7359b3-5841-4a1b-a8ae-db37d547e99f\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-112901.json","1/2/2026 6:29:01 PM","C:\Users\Werem\AppData\Local\Temp\4b7359b3-5841-4a1b-a8ae-db37d547e99f\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\57263965-fda7-41ab-9b1c-31845e6ea17b\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-113104.json","1/2/2026 6:31:05 PM","C:\Users\Werem\AppData\Local\Temp\57263965-fda7-41ab-9b1c-31845e6ea17b\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\57263965-fda7-41ab-9b1c-31845e6ea17b\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-113106.json","1/2/2026 6:31:06 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2164964-e627-485d-b3c3-bc5ecb1977e5\PortBatchReady-existing.json","1/2/2026 7:11:34 PM","C:\Users\Werem\AppData\Local\Temp\c2164964-e627-485d-b3c3-bc5ecb1977e5\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2164964-e627-485d-b3c3-bc5ecb1977e5\PortBatchReady.json","1/2/2026 7:11:34 PM","C:\Users\Werem\AppData\Local\Temp\c2164964-e627-485d-b3c3-bc5ecb1977e5\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-121134.json","1/2/2026 7:11:34 PM","C:\Users\Werem\AppData\Local\Temp\c2164964-e627-485d-b3c3-bc5ecb1977e5\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\f776bd45-f5d0-4fde-9b5b-d681dba3a504\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-121328.json","1/2/2026 7:13:29 PM","C:\Users\Werem\AppData\Local\Temp\f776bd45-f5d0-4fde-9b5b-d681dba3a504\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\f776bd45-f5d0-4fde-9b5b-d681dba3a504\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-121330.json","1/2/2026 7:13:31 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\727cec33-b1d3-4fc8-8fd6-3afaedca0c12\PortBatchReady.json","1/2/2026 8:01:27 PM","C:\Users\Werem\AppData\Local\Temp\727cec33-b1d3-4fc8-8fd6-3afaedca0c12\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\727cec33-b1d3-4fc8-8fd6-3afaedca0c12\PortBatchReady-existing.json","1/2/2026 8:01:29 PM","C:\Users\Werem\AppData\Local\Temp\727cec33-b1d3-4fc8-8fd6-3afaedca0c12\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-130130.json","1/2/2026 8:01:30 PM","C:\Users\Werem\AppData\Local\Temp\727cec33-b1d3-4fc8-8fd6-3afaedca0c12\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\4288e60b-13bd-4e8a-97c9-7278cbe841a2\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-130250.json","1/2/2026 8:02:50 PM","C:\Users\Werem\AppData\Local\Temp\4288e60b-13bd-4e8a-97c9-7278cbe841a2\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4288e60b-13bd-4e8a-97c9-7278cbe841a2\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-130250.json","1/2/2026 8:02:51 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\5a9326c6-12f6-4341-b05a-3b2ac348d1e7\PortBatchReady.json","1/2/2026 9:08:25 PM","C:\Users\Werem\AppData\Local\Temp\5a9326c6-12f6-4341-b05a-3b2ac348d1e7\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\5a9326c6-12f6-4341-b05a-3b2ac348d1e7\PortBatchReady-existing.json","1/2/2026 9:08:26 PM","C:\Users\Werem\AppData\Local\Temp\5a9326c6-12f6-4341-b05a-3b2ac348d1e7\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-140827.json","1/2/2026 9:08:27 PM","C:\Users\Werem\AppData\Local\Temp\5a9326c6-12f6-4341-b05a-3b2ac348d1e7\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\29a7b29d-f210-40dc-8698-d9df716d9fd7\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-140944.json","1/2/2026 9:09:44 PM","C:\Users\Werem\AppData\Local\Temp\29a7b29d-f210-40dc-8698-d9df716d9fd7\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\29a7b29d-f210-40dc-8698-d9df716d9fd7\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-140944.json","1/2/2026 9:09:45 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\1d52ba37-4fb6-45d0-acac-76f8a0afe919\PortBatchReady.json","1/3/2026 1:27:20 AM","C:\Users\Werem\AppData\Local\Temp\1d52ba37-4fb6-45d0-acac-76f8a0afe919\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\1d52ba37-4fb6-45d0-acac-76f8a0afe919\PortBatchReady-existing.json","1/3/2026 1:27:22 AM","C:\Users\Werem\AppData\Local\Temp\1d52ba37-4fb6-45d0-acac-76f8a0afe919\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-182722.json","1/3/2026 1:27:23 AM","C:\Users\Werem\AppData\Local\Temp\1d52ba37-4fb6-45d0-acac-76f8a0afe919\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\9a34a35c-5f7a-437b-9cfd-aaadc504cca7\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-182829.json","1/3/2026 1:28:29 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\9a34a35c-5f7a-437b-9cfd-aaadc504cca7\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-182829.json","1/3/2026 1:28:29 AM","C:\Users\Werem\AppData\Local\Temp\9a34a35c-5f7a-437b-9cfd-aaadc504cca7\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c4ac988b-13db-402c-95ed-5059f24752b5\PortBatchReady.json","1/3/2026 12:27:17 AM","C:\Users\Werem\AppData\Local\Temp\c4ac988b-13db-402c-95ed-5059f24752b5\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c4ac988b-13db-402c-95ed-5059f24752b5\PortBatchReady-existing.json","1/3/2026 12:27:18 AM","C:\Users\Werem\AppData\Local\Temp\c4ac988b-13db-402c-95ed-5059f24752b5\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-172718.json","1/3/2026 12:27:18 AM","C:\Users\Werem\AppData\Local\Temp\c4ac988b-13db-402c-95ed-5059f24752b5\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\2a8c4ce2-1b69-424d-af3f-01a0c3af05ac\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-172905.json","1/3/2026 12:29:05 AM","C:\Users\Werem\AppData\Local\Temp\2a8c4ce2-1b69-424d-af3f-01a0c3af05ac\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2a8c4ce2-1b69-424d-af3f-01a0c3af05ac\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-172905.json","1/3/2026 12:29:06 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2c78b4fa-b83f-4a5c-bfe4-84bb5cb9aacb\PortBatchReady-existing.json","1/3/2026 2:18:41 AM","C:\Users\Werem\AppData\Local\Temp\2c78b4fa-b83f-4a5c-bfe4-84bb5cb9aacb\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2c78b4fa-b83f-4a5c-bfe4-84bb5cb9aacb\PortBatchReady.json","1/3/2026 2:18:41 AM","C:\Users\Werem\AppData\Local\Temp\2c78b4fa-b83f-4a5c-bfe4-84bb5cb9aacb\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-191842.json","1/3/2026 2:18:42 AM","C:\Users\Werem\AppData\Local\Temp\2c78b4fa-b83f-4a5c-bfe4-84bb5cb9aacb\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\bc913a6b-1d52-41cd-ad81-f1117469bb8f\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-191940.json","1/3/2026 2:19:40 AM","C:\Users\Werem\AppData\Local\Temp\bc913a6b-1d52-41cd-ad81-f1117469bb8f\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\bc913a6b-1d52-41cd-ad81-f1117469bb8f\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-191940.json","1/3/2026 2:19:41 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\400ff116-f780-47a7-b2e6-5c0923395349\PortBatchReady.json","1/3/2026 3:32:47 AM","C:\Users\Werem\AppData\Local\Temp\400ff116-f780-47a7-b2e6-5c0923395349\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260102-203248.json","1/3/2026 3:32:48 AM","C:\Users\Werem\AppData\Local\Temp\400ff116-f780-47a7-b2e6-5c0923395349\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\400ff116-f780-47a7-b2e6-5c0923395349\PortBatchReady-existing.json","1/3/2026 3:32:48 AM","C:\Users\Werem\AppData\Local\Temp\400ff116-f780-47a7-b2e6-5c0923395349\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\010cb75b-25e8-4d05-8fe4-9424e4d925b3\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260102-203350.json","1/3/2026 3:33:50 AM","C:\Users\Werem\AppData\Local\Temp\010cb75b-25e8-4d05-8fe4-9424e4d925b3\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\010cb75b-25e8-4d05-8fe4-9424e4d925b3\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260102-203350.json","1/3/2026 3:33:51 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2e20eb7c-f40a-4547-bbd2-02020c3352a5\PortBatchReady.json","1/3/2026 3:56:24 PM","C:\Users\Werem\AppData\Local\Temp\2e20eb7c-f40a-4547-bbd2-02020c3352a5\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2e20eb7c-f40a-4547-bbd2-02020c3352a5\PortBatchReady-existing.json","1/3/2026 3:56:28 PM","C:\Users\Werem\AppData\Local\Temp\2e20eb7c-f40a-4547-bbd2-02020c3352a5\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-085629.json","1/3/2026 3:56:29 PM","C:\Users\Werem\AppData\Local\Temp\2e20eb7c-f40a-4547-bbd2-02020c3352a5\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\9366e223-6e3b-4aa6-9b61-155b108cd4fc\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-085836.json","1/3/2026 3:58:37 PM","C:\Users\Werem\AppData\Local\Temp\9366e223-6e3b-4aa6-9b61-155b108cd4fc\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\9366e223-6e3b-4aa6-9b61-155b108cd4fc\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-085838.json","1/3/2026 3:58:39 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\911eee92-2830-4be5-ae29-88677492da9c\PortBatchReady.json","1/3/2026 5:01:17 PM","C:\Users\Werem\AppData\Local\Temp\911eee92-2830-4be5-ae29-88677492da9c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\911eee92-2830-4be5-ae29-88677492da9c\PortBatchReady-existing.json","1/3/2026 5:01:20 PM","C:\Users\Werem\AppData\Local\Temp\911eee92-2830-4be5-ae29-88677492da9c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-100121.json","1/3/2026 5:01:22 PM","C:\Users\Werem\AppData\Local\Temp\911eee92-2830-4be5-ae29-88677492da9c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\5a9d102e-a5e4-40aa-ba17-97925871de28\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-100322.json","1/3/2026 5:03:23 PM","C:\Users\Werem\AppData\Local\Temp\5a9d102e-a5e4-40aa-ba17-97925871de28\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\5a9d102e-a5e4-40aa-ba17-97925871de28\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-100324.json","1/3/2026 5:03:25 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0669da49-2998-4930-9b24-db2ebe099268\PortBatchReady.json","1/3/2026 9:33:54 PM","C:\Users\Werem\AppData\Local\Temp\0669da49-2998-4930-9b24-db2ebe099268\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0669da49-2998-4930-9b24-db2ebe099268\PortBatchReady-existing.json","1/3/2026 9:33:57 PM","C:\Users\Werem\AppData\Local\Temp\0669da49-2998-4930-9b24-db2ebe099268\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-143358.json","1/3/2026 9:33:58 PM","C:\Users\Werem\AppData\Local\Temp\0669da49-2998-4930-9b24-db2ebe099268\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\d0f70d19-8cff-49c0-8164-b97248c59b19\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-143603.json","1/3/2026 9:36:04 PM","C:\Users\Werem\AppData\Local\Temp\d0f70d19-8cff-49c0-8164-b97248c59b19\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\d0f70d19-8cff-49c0-8164-b97248c59b19\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-143605.json","1/3/2026 9:36:06 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\91cdb653-9d47-4b18-8f59-57260a96cbf0\PortBatchReady.json","1/3/2026 9:55:57 PM","C:\Users\Werem\AppData\Local\Temp\91cdb653-9d47-4b18-8f59-57260a96cbf0\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\91cdb653-9d47-4b18-8f59-57260a96cbf0\PortBatchReady-existing.json","1/3/2026 9:55:59 PM","C:\Users\Werem\AppData\Local\Temp\91cdb653-9d47-4b18-8f59-57260a96cbf0\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-145600.json","1/3/2026 9:56:00 PM","C:\Users\Werem\AppData\Local\Temp\91cdb653-9d47-4b18-8f59-57260a96cbf0\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\4700d950-efda-4254-ae61-560cfe2a9dce\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-145746.json","1/3/2026 9:57:47 PM","C:\Users\Werem\AppData\Local\Temp\4700d950-efda-4254-ae61-560cfe2a9dce\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4700d950-efda-4254-ae61-560cfe2a9dce\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-145748.json","1/3/2026 9:57:49 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e6fdb01f-1a81-44cb-915f-37c0368b942e\PortBatchReady.json","1/4/2026 1:36:49 AM","C:\Users\Werem\AppData\Local\Temp\e6fdb01f-1a81-44cb-915f-37c0368b942e\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e6fdb01f-1a81-44cb-915f-37c0368b942e\PortBatchReady-existing.json","1/4/2026 1:36:49 AM","C:\Users\Werem\AppData\Local\Temp\e6fdb01f-1a81-44cb-915f-37c0368b942e\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-183650.json","1/4/2026 1:36:50 AM","C:\Users\Werem\AppData\Local\Temp\e6fdb01f-1a81-44cb-915f-37c0368b942e\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\75b76f3b-a0fd-4e74-b190-cb50fb5c5144\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-183723.json","1/4/2026 1:37:23 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\75b76f3b-a0fd-4e74-b190-cb50fb5c5144\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-183723.json","1/4/2026 1:37:23 AM","C:\Users\Werem\AppData\Local\Temp\75b76f3b-a0fd-4e74-b190-cb50fb5c5144\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73129120-0d00-4c55-a5a6-21be8964d843\PortBatchReady.json","1/4/2026 12:33:53 AM","C:\Users\Werem\AppData\Local\Temp\73129120-0d00-4c55-a5a6-21be8964d843\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73129120-0d00-4c55-a5a6-21be8964d843\PortBatchReady-existing.json","1/4/2026 12:33:56 AM","C:\Users\Werem\AppData\Local\Temp\73129120-0d00-4c55-a5a6-21be8964d843\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-173357.json","1/4/2026 12:33:57 AM","C:\Users\Werem\AppData\Local\Temp\73129120-0d00-4c55-a5a6-21be8964d843\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\a9ebd23b-290a-424d-a342-ddc2ec44edaa\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-173557.json","1/4/2026 12:35:57 AM","C:\Users\Werem\AppData\Local\Temp\a9ebd23b-290a-424d-a342-ddc2ec44edaa\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a9ebd23b-290a-424d-a342-ddc2ec44edaa\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-173559.json","1/4/2026 12:35:59 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\fea8905d-90bc-4c1a-bcae-3969bb3fd9a4\PortBatchReady.json","1/4/2026 2:35:29 AM","C:\Users\Werem\AppData\Local\Temp\fea8905d-90bc-4c1a-bcae-3969bb3fd9a4\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-193530.json","1/4/2026 2:35:30 AM","C:\Users\Werem\AppData\Local\Temp\fea8905d-90bc-4c1a-bcae-3969bb3fd9a4\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\fea8905d-90bc-4c1a-bcae-3969bb3fd9a4\PortBatchReady-existing.json","1/4/2026 2:35:30 AM","C:\Users\Werem\AppData\Local\Temp\fea8905d-90bc-4c1a-bcae-3969bb3fd9a4\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3520073e-bb3f-4b96-a3e2-4b53f5653ed1\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-193559.json","1/4/2026 2:35:59 AM","C:\Users\Werem\AppData\Local\Temp\3520073e-bb3f-4b96-a3e2-4b53f5653ed1\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3520073e-bb3f-4b96-a3e2-4b53f5653ed1\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-193559.json","1/4/2026 2:35:59 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\26a824a0-1b07-45f7-a0fe-5fc77ae52083\PortBatchReady.json","1/4/2026 3:29:34 AM","C:\Users\Werem\AppData\Local\Temp\26a824a0-1b07-45f7-a0fe-5fc77ae52083\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\26a824a0-1b07-45f7-a0fe-5fc77ae52083\PortBatchReady-existing.json","1/4/2026 3:29:38 AM","C:\Users\Werem\AppData\Local\Temp\26a824a0-1b07-45f7-a0fe-5fc77ae52083\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260103-202939.json","1/4/2026 3:29:39 AM","C:\Users\Werem\AppData\Local\Temp\26a824a0-1b07-45f7-a0fe-5fc77ae52083\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\3674c104-bec2-4d7f-a9c4-abb069fa5231\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260103-203105.json","1/4/2026 3:31:05 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3674c104-bec2-4d7f-a9c4-abb069fa5231\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260103-203105.json","1/4/2026 3:31:05 AM","C:\Users\Werem\AppData\Local\Temp\3674c104-bec2-4d7f-a9c4-abb069fa5231\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8b114797-e620-4ce9-933b-202fecb9bbee\PortBatchReady-existing.json","1/4/2026 4:37:53 AM","C:\Users\Werem\AppData\Local\Temp\8b114797-e620-4ce9-933b-202fecb9bbee\metrics-existing.json","1","1","5","","5","","1","1","1"
